Hash;Publication Date;Title;Description;Link
621368c69b942edd308b5198c993c800;Date is not found!;Farm Credit Services of America Gets Results with Agile;Description is not found!;https://www.mountaingoatsoftware.com/blog/farm-credit-services-of-america-achieves-tremendous-results-with-agile
323acb3e7614013ffdd0b59c6796af9e;Jul 30, 2007;Programmers and Testers Can Work on Things Smaller Than User Stories;A common misperception is that testers cannot do any work during an iteration until the programmers …;https://www.mountaingoatsoftware.com/blog/programmers-and-testers-and-others-can-work-together-on-things-smaller-than
789f794e610917e7fb38c3cbfb03b8e8;Date is not found!;Agile Is Listed CNN’s List of 50 Who Matter Now;Description is not found!;https://www.mountaingoatsoftware.com/blog/agile-is-listed-cnns-list-of-50-who-matter-now
7301baf58c6b3f3901eb1a9f048f9bb1;Jun 26, 2007;Correct Use of a Release Sprint;The release sprint is not a dumping ground for sloppy work.;https://www.mountaingoatsoftware.com/blog/correct-use-of-a-release-sprint
77dd878c1dbb2b08ee8f4ef7912a32b0;Date is not found!;Enterprise and Scrum;The two best things about this book are that it: (1) provides a framework for adopting Scrum across …;https://www.mountaingoatsoftware.com/reviews/enterprise-and-scrum
e54a3f5e7bffd075757acd5c7fe29785;May 22, 2007;Miscommunicating with the Written Word;What a wonderfully poor medium it is to communicate with written words. I'm sometimes amazed that …;https://www.mountaingoatsoftware.com/blog/miscommunicating-with-the-written-word
b179089c07cc3492c537394260ab7235;May 06, 2007;Advice on Conducting the Scrum of Scrums Meeting;The scrum of scrums meeting is an important technique in scaling Scrum to large project teams. …;https://www.mountaingoatsoftware.com/articles/advice-on-conducting-the-scrum-of-scrums-meeting
b987ba48d17527697a36a0c336f8c110;Date is not found!;Google / bayXP Presentation on YouTube;Description is not found!;https://www.mountaingoatsoftware.com/blog/google-bayxp-presentation-on-youtube
1b70eaa28f736a246e7bbb8e92f7b5ff;Apr 06, 2007;Differences Between Scrum and Extreme Programming;Scrum and Extreme Programming (XP) are definitely very aligned. In fact, if you walked in on a team …;https://www.mountaingoatsoftware.com/blog/differences-between-scrum-and-extreme-programming
83ffdbc78e5e4df0d2473a4aed666ae9;Feb 26, 2007;The Critical Path on Agile Projects;I eventually came to the realization that the team would always be smarter than me.;https://www.mountaingoatsoftware.com/blog/the-critical-path-on-agile-projects
c32d6c18efe3a512ab850f9aa740698a;Feb 04, 2007;Six Attributes of a Great ScrumMaster;A discussion of six attributes that the ideal ScrumMaster should possess.;https://www.mountaingoatsoftware.com/articles/six-attributes-of-a-great-scrummaster
645a88ebe89f30943e668129d45ff138;Date is not found!;Everyday Scripting with Ruby: For Teams, Testers, and You;During the mid– and late–1980s I was was working in C and eventually C++. During that period I …;https://www.mountaingoatsoftware.com/reviews/everyday-scripting-with-ruby
32dbadf8e298b3736ba1a11fbca80c8f;Jan 13, 2007;Sprint and release planning should be in different units;In sprint planning the team should always talk of tasks and hours.;https://www.mountaingoatsoftware.com/blog/sprint-and-release-planning-should-be-in-different-units
0bfacc18f63bcdbf83b390ad7d086fff;Oct 15, 2006;ScrumMaster: Appointed or Team-Selected?;The selection of a new Scrum team’s ScrumMaster can impact the success or failure of the team's …;https://www.mountaingoatsoftware.com/articles/scrummaster
e9d8929a6efcbff10a2ce5d3dbbb1fc4;Date is not found!;Implementing Lean Software Development: From Concept to Cash;I’ve long considered Mary and Tom Poppendieck to be among the primary theoreticians in the agile …;https://www.mountaingoatsoftware.com/reviews/implementing-lean-software-development
e962fcb6cde69ab0ee993426336c0912;Aug 31, 2006;Writing Contracts for Agile Development;User stories are a great way to get people talking about requirements. However, there's a reason …;https://www.mountaingoatsoftware.com/articles/writing-contracts-for-agile-development
0c388435414ac560ef6f23b7f617c5c1;Date is not found!;Innovation Games;One of the challenges in new product innovation is that the process cannot be broken down into a …;https://www.mountaingoatsoftware.com/reviews/innovation-games
ac99d1497f00969c71a7c5d79123283e;Jul 31, 2006;Metrics You Can Bet On;Numbers may not lie, but measurements can sure mislead you. This article explores two myths about …;https://www.mountaingoatsoftware.com/articles/metrics-you-can-bet-on
6ac2e85fe4b4c9632bd31eaacd3b775d;Jul 09, 2006;Sprint Planning;Many teams try to divide and conquer when it comes to sprint planning, often with disjointed and …;https://www.mountaingoatsoftware.com/articles/sprint-planning
ad10a29facb5d27e63c3bc4a7d04c8f9;Jun 30, 2006;The Certainty of Uncertainty;If the only certain things in life are death and taxes, why do so many teams think that if they …;https://www.mountaingoatsoftware.com/articles/the-certainty-of-uncertainty
fe5216c9deffe410ce89c2b81429a959;Date is not found!;Agile Retrospectives: Making Good Teams Great;Excellent advice for those desiring more frequent, shorter, better retrospectives.;https://www.mountaingoatsoftware.com/reviews/agile-retrospectives
71504694d2acb9a4abc4980fb4775415;Jun 19, 2006;The Role of Learning and Expected Cost of Change;An academic paper that describes the importance of using more than just the vaguely defined …;https://www.mountaingoatsoftware.com/articles/the-role-of-learning-and-expected-cost-of-change
ec7787424f60c505b8797b951fd15b8f;Jun 16, 2006;Incorporating Learning and Expected Cost of Change;An experience report presented at XP2006 covering why it is not as simple as telling product owners …;https://www.mountaingoatsoftware.com/articles/incorporating-learning-and-expected-cost-of-change
fa9f56c11663abf8392440d38aabcce0;May 30, 2006;Change Is Good…Or is It?;Change may be a constant, but it doesn't have to be constant. By following some simple guidelines, …;https://www.mountaingoatsoftware.com/articles/change-is-good...or-is-it
e097a7ab77cfc2bac0281389ce422cbf;Date is not found!;New Version of Redistributable Intro to Scrum Slides;Description is not found!;https://www.mountaingoatsoftware.com/blog/new-version-of-redistributable-intro-to-scrum-slides
145177bc95ba2d6d041395a8c6bbbe8b;Date is not found!;Agile Java Development with Spring, Hibernate and Eclipse;Agile Java Development with Spring, Hibernate and Eclipse is a very good book. Right in the preface …;https://www.mountaingoatsoftware.com/reviews/agile-java-development-with-spring-hibernate-and-eclipse
c069ab8d2dbcdb67aef08ae5cac4ae38;Mar 31, 2006;Waterfall 2006;This tongue-in-cheek article offers humorous insight into the pitfalls of the waterfall process. …;https://www.mountaingoatsoftware.com/articles/waterfall-2006
e6e12a6e7a18871c079129d7047e6452;Mar 19, 2006;Scrum Shouldn’t Be a Burden;Scrum was designed to be lightweight, so if your team is complaining that it's too heavy, you need …;https://www.mountaingoatsoftware.com/articles/scrum-shouldnt-be-a-burden
5538d1ff56b1cc8171a871ba6ed821fe;Mar 03, 2006;Selecting the Right Iteration Length;A key consideration in adopting an iterative process is selecting how long your iterations will be. …;https://www.mountaingoatsoftware.com/articles/selecting-the-right-iteration-length
bbed637d4dcf2a38eb6042415ea9ebb2;Date is not found!;Refactoring Databases: Evolutionary Database Design;This is an excellent book that, in my opinion, serves two purposes. First, it is a compendium of …;https://www.mountaingoatsoftware.com/reviews/refactoring-databases
ff316f0fa60b0a1bf5f6795fe062b0b2;Jan 31, 2006;I Didn’t Know I Needed That!;Products that do everything they're supposed to do  and  offer consumers something they like, but …;https://www.mountaingoatsoftware.com/articles/i-didnt-know-i-needed-that
366555c942cd4fa2bf2343faf5127081;Date is not found!;Collaboration Explained;A challenge faced by any project leader is how to lead the team without resorting to a …;https://www.mountaingoatsoftware.com/reviews/collaboration-explained
8cd16cfaa790bce5e7df7a1023f99915;Dec 31, 2005;Put a Tough Decision in Its Place;Are you shirking your decision-making responsibility? It happens more often than you think, and …;https://www.mountaingoatsoftware.com/articles/put-a-tough-decision-in-its-place
bf03a29cddc94ac1e60379078a210667;Date is not found!;Mountain Goat Client High Moon Studios Wins Award for Agile Use;Description is not found!;https://www.mountaingoatsoftware.com/blog/mountain-goat-client-high-moon-studios-wins-award-for-agile-use
3e2ffe9a1157b2826a0d243017b36f79;Oct 26, 2005;Distance Remaining Is More Important than Distance Covered;With no land in sight to guide them, it would have been all too easy for early sailors to get lost …;https://www.mountaingoatsoftware.com/articles/distance-remaining-is-more-important-than-distance-covered
15c98e2a4d06c005aa18f1f0f3dd13ee;Date is not found!;.Net Generics;Until reading this book, I had been nervous about the introduction of generics into .Net. First, I …;https://www.mountaingoatsoftware.com/reviews/net-generics
cb9f26df018aae19219560a165d60a7f;Oct 14, 2005;Estimating With Use Case Points;Too much work goes into use cases to not employ them to their full potential. By assigning points …;https://www.mountaingoatsoftware.com/articles/estimating-with-use-case-points
241f82f21e26e4cdfb990edad356c900;Date is not found!;JBoss at Work: A Practical Guide;The subtitle for this book is “A Practical Guide.” That subtitle is perfect. This is one of the …;https://www.mountaingoatsoftware.com/reviews/jboss-at-work
674b5a6060e42fbeb505823a50fe98e3;Sep 30, 2005;Do It Yourself;Projects fail for a plethora of reasons  one article could not hope to address all of them. …;https://www.mountaingoatsoftware.com/articles/do-it-yourself
5949718a8ff68e379318149348e16604;Jul 31, 2005;The Dark Side of Multitasking;Multitasking makes us feel more productive, but in truth trying to take on more than two tasks …;https://www.mountaingoatsoftware.com/articles/the-dark-side-of-multitasking
c2c70e2ff5db656cd922eacaeb057d40;Date is not found!;Fit For Developing Software: Framework for Integrated Tests;This is a wonderful book. I first saw Fit during its infancy and I didn’t “get it.” This book will …;https://www.mountaingoatsoftware.com/reviews/fit-for-developing-software
d16fbe9b957d374681f0d9e9c8a1cfca;Date is not found!;Managing Agile Projects;This is a very practical yet thought–provoking book. The book brings in a lot of thinking from …;https://www.mountaingoatsoftware.com/reviews/managing-agile-projects
414ddc52d709f660cdfdab05cadf1060;Mar 31, 2005;Stop Listening to Your Users;Users are often kept at arm's length. We ask them for their input on the design, but then we, as …;https://www.mountaingoatsoftware.com/articles/stop-listening-to-your-users
8359a2376c88dd6f7c6ad510ea8f5d51;Jan 26, 2005;A Regular Heartbeat;We all crave regularity. We want a steady rhythm and a strong downbeat so we know the steps we need …;https://www.mountaingoatsoftware.com/articles/a-regular-heartbeat
3edc9b203b83a0009eeb210ae60dfa09;Date is not found!;Extreme Project Management;This excellent book dramatically advances the start–of–the–art in agile project management. It goes …;https://www.mountaingoatsoftware.com/reviews/extreme-project-management
a632959fcb15520d31b27577288ad33c;Oct 07, 2004;Advantages of User Stories for Requirements;At the surface, user stories appear to have much in common with use cases and traditional …;https://www.mountaingoatsoftware.com/articles/advantages-of-user-stories-for-requirements
7b39dec900ade3cb3af33a54402c67f7;Date is not found!;Effective Enterprise Java;This is an amazing book that does not disappoint in any way. It is full of wonderful well–written …;https://www.mountaingoatsoftware.com/reviews/effective-enterprise-java
661a9050e882ddb8bd250c5c45422355;Date is not found!;Return on Software: Maximizing the Return on Your Software Investment;This book is the only book of its kind. It covers everything you need to know to make intelligent …;https://www.mountaingoatsoftware.com/reviews/return-on-software
fb53a8a2c22389aba4c2ac60b7fe55ee;Date is not found!;Refactoring to Patterns;Based on its title alone I had high expectations for this book. It didn’t disappoint. The book …;https://www.mountaingoatsoftware.com/reviews/refactoring-to-patterns
74b825441193117bba3cbd6410d1689f;Date is not found!;Pragmatic Project Automation;This book will save you from hours of work and from many headaches. Mike Clark’s Pragmatic Project …;https://www.mountaingoatsoftware.com/reviews/pragmatic-project-automation
a19e2fb7306c40769f11e7ea7ff3dfc3;Date is not found!;JUnit Recipes: Practical Methods for Programmer Testing;My initial uses of JUnit are probably not unique. I found it a wonderful tool and a great way to …;https://www.mountaingoatsoftware.com/reviews/junit-recipes
cb15e1671d64966ce3a397e79765f994;Jun 30, 2004;What’s Holding You Back?;I was honored to be the guest editor of a special issue of Better Software magazine that was …;https://www.mountaingoatsoftware.com/articles/whats-holding-you-back
10c1a960cc7fb8c78a70ab0a922b1758;Apr 30, 2004;Writing User Stories  - Questioning Your Users;Let's face it, most people don't know what they want. Most of us just    ;https://www.mountaingoatsoftware.com/articles/questioning-your-users
0ef7d59cb63a36cb329494cb424817f1;Date is not found!;Agile Project Management: Creating Innovative Products;This is a wonderful and highly practical book. Within hours of putting it down I was already …;https://www.mountaingoatsoftware.com/reviews/agile-project-management-creating-innovative-products
5b1eb2e9c6f64b21069c1a8557dc03c3;Feb 29, 2004;Want Better Software? Just Ask;This article presents very specific advice on seven things a product owner or customer can do to …;https://www.mountaingoatsoftware.com/articles/want-better-software-just-ask
35f281efa5bbc7427c8abc032fb133f6;Date is not found!;Agile Project Management with Scrum;Agile Project Management with Scrum is a wonderful book. The author, Ken Schwaber (one of the …;https://www.mountaingoatsoftware.com/reviews/agile-project-management-with-scrum
416bb9dd88324e9ced63e550d1166b7a;Sep 30, 2003;Toward a Catalog of Scrum Smells;This article was written for the Scrum Alliance soapbox. It presents an initial collection of Scrum …;https://www.mountaingoatsoftware.com/articles/toward-a-catalog-of-scrum-smells
9567a59ee983090cd8293694b94d2a7a;Date is not found!;Refactoring Workbook;Most books about programming teach us about a specific technology or two. Right now I’m staring at …;https://www.mountaingoatsoftware.com/reviews/refactoring-workbook
2ccb5759b5a5fd3befb934491345d6ad;Date is not found!;Balancing Agility and Discipline: A Guide for the Perplexed;This book attempts to breach a conceptual divide between developers following agile developers and …;https://www.mountaingoatsoftware.com/reviews/balancing-agility-and-discipline-a-guide-for-the-perplexed
4c64212784aca33007a1a4226b50f5d7;Date is not found!;Managing Software for Growth;This book starts by describing how Taylor’s Scientific Management has lead us down the incorrect …;https://www.mountaingoatsoftware.com/reviews/managing-software-for-growth
752a1d167baac353d0561955da458554;May 31, 2003;Introducing An Agile Process to an Organization;The transition from a plan-driven to an agile process affects not only the development team …;https://www.mountaingoatsoftware.com/articles/introducing-an-agile-process-to-an-organization
bbb5bd2dd47e92187df11dcee9d8b624;Date is not found!;UML for Java Programmers;This is a great book for learning or improving with UML. Topics are introduced at a level …;https://www.mountaingoatsoftware.com/reviews/uml-for-java-programmers
03d678887cc6aa66862a28a3f479ad93;Date is not found!;Lean Software Development;Books written during the first phase of agile software development have been about very specific …;https://www.mountaingoatsoftware.com/reviews/lean-software-development
3775001b22e443dcc3f013fc8a617d78;Apr 30, 2003;Configuration Bugs that Bite;Over the years we've come up with many useful database development techniques. This article …;https://www.mountaingoatsoftware.com/articles/configuration-bugs-that-bite
ae06678882a2e6b6c35193356d1e73c7;Dec 31, 2002;The Need for Agile Project Management;Ken Schwaber and I co-wrote this article to help counter the misperception that agile projects do …;https://www.mountaingoatsoftware.com/articles/the-need-for-agile-project-management
53cd48017bc6f47840f1fd4e44ba28b8;Dec 31, 2002;The Upside of Downsizing;This article describes how a project was successfully downsized from 100 to 12 developers. To make …;https://www.mountaingoatsoftware.com/articles/the-upside-of-downsizing
d310b6070454ec061617033e52cf735c;Date is not found!;Software Configuration Management Patterns;I knew this book would be different from the use of “Teamwork” in its subtitle. Many of the …;https://www.mountaingoatsoftware.com/reviews/software-configuration-management-patterns
6bd0ee35c93e0388c1c92c81de66e1ec;Date is not found!;Facts and Fallacies of Software Engineering;How can you not like a book whose first section is called “The most important factor in software …;https://www.mountaingoatsoftware.com/reviews/facts-and-fallacies-of-software-engineering
8d3b2f048b85dac253ff1e327de6678b;Date is not found!;Testing Extreme Programming;This book is fantastic. I’m only a tester to the extent that everyone doing XP is a tester but I …;https://www.mountaingoatsoftware.com/reviews/testing-extreme-programming
9800c30ff92a4f245667de8a80c59e8e;Aug 31, 2002;4 Metrics to Support Project Estimates;This article describes some very useful metrics that are probably worth collecting on any project.;https://www.mountaingoatsoftware.com/articles/4-metrics-to-support-project-estimates
8fa2dcaa5cd94fd6edf008287b453d04;Date is not found!;Agile Software Development with Scrum;This is the book I’ve been wanted for years. Until this book, the Scrum development process was not …;https://www.mountaingoatsoftware.com/reviews/agile-software-development-with-scrum
